case_id,activity,timestamp,source_table,source_record_id,actor,object_refs
TV-STUDY-000775,Visit Missed,2023-04-22T04:37:00Z,lab_test_v,TV-S-000775-08:V001,USR-115,"[""TV-STUDY-000775"", ""TV-PARTICIPANT-000775""]"
TV-STUDY-000775,Participant Reconsented,2023-04-22T05:14:00Z,data_query_v,TV-S-000775-11:V003,USR-106,"[""TV-STUDY-000775"", ""TV-LABORDER-000275""]"
TV-STUDY-000867,Participant Reconsented,2023-04-22T09:30:00Z,data_query_v,TV-S-000867-11:V001,USR-019,"[""TV-STUDY-000867"", ""TV-LABORDER-000367""]"
TV-STUDY-000850,Visit Missed,2023-04-22T12:22:00Z,lab_test_v,TV-S-000850-08:V002,USR-120,"[""TV-STUDY-000850"", ""TV-PARTICIPANT-000850"", ""TV-ALIQUOT-000350""]"
TV-STUDY-000869,Participant Reconsented,2023-04-22T15:32:00Z,data_query_v,TV-S-000869-11:V001,USR-053,"[""TV-STUDY-000869"", ""TV-LABORDER-000369"", ""TV-PROTOCOL-000869""]"
TV-STUDY-000780,Visit Rescheduled,2023-04-22T19:00:00Z,drug_kit_v,TV-S-000780-05:V003,USR-070,"[""TV-STUDY-000780"", ""TV-INVESTIGATOR-000280""]"
TV-STUDY-000780,Visit Missed,2023-04-22T19:37:00Z,lab_test_v,TV-S-000780-08:V005,USR-073,"[""TV-STUDY-000780"", ""TV-PARTICIPANT-000780"", ""TV-ALIQUOT-000280""]"
TV-STUDY-000780,Participant Reconsented,2023-04-22T20:14:00Z,data_query_v,TV-S-000780-11:V003,USR-064,"[""TV-STUDY-000780"", ""TV-LABORDER-000280""]"
TV-STUDY-000871,Participant Reconsented,2023-04-22T21:34:00Z,data_query_v,TV-S-000871-11:V001,USR-087,"[""TV-STUDY-000871"", ""TV-LABORDER-000371""]"
TV-STUDY-000860,Visit Rescheduled,2023-04-23T00:29:00Z,drug_kit_v,TV-S-000860-05:V003,USR-033,"[""TV-STUDY-000860"", ""TV-INVESTIGATOR-000360""]"
TV-STUDY-000873,Participant Reconsented,2023-04-23T03:36:00Z,data_query_v,TV-S-000873-11:V001,USR-121,"[""TV-STUDY-000873"", ""TV-LABORDER-000373""]"
TV-STUDY-000875,Participant Reconsented,2023-04-23T09:38:00Z,data_query_v,TV-S-000875-11:V001,USR-028,"[""TV-STUDY-000875"", ""TV-LABORDER-000375""]"
TV-STUDY-000785,Visit Rescheduled,2023-04-23T10:00:00Z,drug_kit_v,TV-S-000785-05:V003,USR-028,"[""TV-STUDY-000785"", ""TV-INVESTIGATOR-000285""]"
TV-STUDY-000785,Visit Missed,2023-04-23T10:37:00Z,lab_test_v,TV-S-000785-08:V002,USR-031,"[""TV-STUDY-000785"", ""TV-PARTICIPANT-000785"", ""TV-ALIQUOT-000285""]"
TV-STUDY-000785,Participant Reconsented,2023-04-23T11:14:00Z,data_query_v,TV-S-000785-11:V002,USR-022,"[""TV-STUDY-000785"", ""TV-LABORDER-000285""]"
TV-STUDY-000877,Participant Reconsented,2023-04-23T15:40:00Z,data_query_v,TV-S-000877-11:V001,USR-062,"[""TV-STUDY-000877"", ""TV-LABORDER-000377"", ""TV-PROTOCOL-000877""]"
TV-STUDY-000879,Participant Reconsented,2023-04-23T21:42:00Z,data_query_v,TV-S-000879-11:V001,USR-096,"[""TV-STUDY-000879"", ""TV-LABORDER-000379""]"
TV-STUDY-000790,Visit Rescheduled,2023-04-24T01:00:00Z,drug_kit_v,TV-S-000790-05:V002,USR-113,"[""TV-STUDY-000790"", ""TV-INVESTIGATOR-000290"", ""TV-DISPENSATION-000290""]"
TV-STUDY-000790,Visit Missed,2023-04-24T01:37:00Z,lab_test_v,TV-S-000790-08:V002,USR-116,"[""TV-STUDY-000790"", ""TV-PARTICIPANT-000790"", ""TV-ALIQUOT-000290""]"
TV-STUDY-000790,Participant Reconsented,2023-04-24T02:14:00Z,data_query_v,TV-S-000790-11:V001,USR-107,"[""TV-STUDY-000790"", ""TV-LABORDER-000290""]"
TV-STUDY-000881,Participant Reconsented,2023-04-24T03:44:00Z,data_query_v,TV-S-000881-11:V001,USR-003,"[""TV-STUDY-000881"", ""TV-LABORDER-000381""]"
TV-STUDY-000883,Participant Reconsented,2023-04-24T09:46:00Z,data_query_v,TV-S-000883-11:V001,USR-037,"[""TV-STUDY-000883"", ""TV-LABORDER-000383""]"
TV-STUDY-000885,Participant Reconsented,2023-04-24T15:48:00Z,data_query_v,TV-S-000885-11:V001,USR-071,"[""TV-STUDY-000885"", ""TV-LABORDER-000385""]"
TV-STUDY-000795,Visit Rescheduled,2023-04-24T16:00:00Z,drug_kit_v,TV-S-000795-05:V002,USR-071,"[""TV-STUDY-000795"", ""TV-INVESTIGATOR-000295"", ""TV-DISPENSATION-000295""]"
TV-STUDY-000795,Visit Missed,2023-04-24T16:37:00Z,lab_test_v,TV-S-000795-08:V001,USR-074,"[""TV-STUDY-000795"", ""TV-PARTICIPANT-000795""]"
TV-STUDY-000795,Participant Reconsented,2023-04-24T17:14:00Z,data_query_v,TV-S-000795-11:V004,USR-065,"[""TV-STUDY-000795"", ""TV-LABORDER-000295"", ""TV-PROTOCOL-000795""]"
TV-STUDY-000887,Participant Reconsented,2023-04-24T21:50:00Z,data_query_v,TV-S-000887-11:V001,USR-105,"[""TV-STUDY-000887"", ""TV-LABORDER-000387"", ""TV-PROTOCOL-000887""]"
TV-STUDY-000889,Participant Reconsented,2023-04-25T03:52:00Z,data_query_v,TV-S-000889-11:V001,USR-012,"[""TV-STUDY-000889"", ""TV-LABORDER-000389""]"
TV-STUDY-000800,Visit Rescheduled,2023-04-25T07:00:00Z,drug_kit_v,TV-S-000800-05:V003,USR-029,"[""TV-STUDY-000800"", ""TV-INVESTIGATOR-000300"", ""TV-DISPENSATION-000300""]"
TV-STUDY-000800,Visit Missed,2023-04-25T07:37:00Z,lab_test_v,TV-S-000800-08:V002,USR-032,"[""TV-STUDY-000800"", ""TV-PARTICIPANT-000800""]"
TV-STUDY-000800,Participant Reconsented,2023-04-25T08:14:00Z,data_query_v,TV-S-000800-11:V001,USR-023,"[""TV-STUDY-000800"", ""TV-LABORDER-000300"", ""TV-PROTOCOL-000800""]"
TV-STUDY-000891,Participant Reconsented,2023-04-25T09:01:00Z,data_query_v,TV-S-000891-11:V001,USR-046,"[""TV-STUDY-000891"", ""TV-LABORDER-000391""]"
TV-STUDY-000893,Participant Reconsented,2023-04-25T15:03:00Z,data_query_v,TV-S-000893-11:V001,USR-080,"[""TV-STUDY-000893"", ""TV-LABORDER-000393""]"
TV-STUDY-000895,Participant Reconsented,2023-04-25T21:05:00Z,data_query_v,TV-S-000895-11:V001,USR-114,"[""TV-STUDY-000895"", ""TV-LABORDER-000395""]"
TV-STUDY-000883,Visit Rescheduled,2023-04-25T21:52:00Z,drug_kit_v,TV-S-000883-05:V003,USR-043,"[""TV-STUDY-000883"", ""TV-INVESTIGATOR-000383"", ""TV-DISPENSATION-000383""]"
TV-STUDY-000805,Visit Rescheduled,2023-04-25T22:00:00Z,drug_kit_v,TV-S-000805-05:V002,USR-114,"[""TV-STUDY-000805"", ""TV-INVESTIGATOR-000305"", ""TV-DISPENSATION-000305""]"
TV-STUDY-000805,Visit Missed,2023-04-25T22:37:00Z,lab_test_v,TV-S-000805-08:V001,USR-117,"[""TV-STUDY-000805"", ""TV-PARTICIPANT-000805"", ""TV-ALIQUOT-000305""]"
TV-STUDY-000805,Participant Reconsented,2023-04-25T23:14:00Z,data_query_v,TV-S-000805-11:V002,USR-108,"[""TV-STUDY-000805"", ""TV-LABORDER-000305""]"
TV-STUDY-000897,Participant Reconsented,2023-04-26T03:07:00Z,data_query_v,TV-S-000897-11:V001,USR-021,"[""TV-STUDY-000897"", ""TV-LABORDER-000397"", ""TV-PROTOCOL-000897""]"
TV-STUDY-000899,Participant Reconsented,2023-04-26T09:09:00Z,data_query_v,TV-S-000899-11:V001,USR-055,"[""TV-STUDY-000899"", ""TV-LABORDER-000399""]"
TV-STUDY-000810,Visit Rescheduled,2023-04-26T13:00:00Z,drug_kit_v,TV-S-000810-05:V002,USR-072,"[""TV-STUDY-000810"", ""TV-INVESTIGATOR-000310""]"
TV-STUDY-000810,Visit Missed,2023-04-26T13:37:00Z,lab_test_v,TV-S-000810-08:V003,USR-075,"[""TV-STUDY-000810"", ""TV-PARTICIPANT-000810""]"
TV-STUDY-000810,Participant Reconsented,2023-04-26T14:14:00Z,data_query_v,TV-S-000810-11:V002,USR-066,"[""TV-STUDY-000810"", ""TV-LABORDER-000310""]"
TV-STUDY-000901,Participant Reconsented,2023-04-26T15:11:00Z,data_query_v,TV-S-000901-11:V001,USR-089,"[""TV-STUDY-000901"", ""TV-LABORDER-000401"", ""TV-PROTOCOL-000901""]"
TV-STUDY-000903,Participant Reconsented,2023-04-26T21:13:00Z,data_query_v,TV-S-000903-11:V001,USR-123,"[""TV-STUDY-000903"", ""TV-LABORDER-000403""]"
TV-STUDY-000887,Visit Missed,2023-04-27T03:06:00Z,lab_test_v,TV-S-000887-08:V001,USR-114,"[""TV-STUDY-000887"", ""TV-PARTICIPANT-000887""]"
TV-STUDY-000905,Participant Reconsented,2023-04-27T03:15:00Z,data_query_v,TV-S-000905-11:V001,USR-030,"[""TV-STUDY-000905"", ""TV-LABORDER-000405"", ""TV-PROTOCOL-000905""]"
TV-STUDY-000815,Visit Rescheduled,2023-04-27T04:00:00Z,drug_kit_v,TV-S-000815-05:V003,USR-030,"[""TV-STUDY-000815"", ""TV-INVESTIGATOR-000315"", ""TV-DISPENSATION-000315""]"
TV-STUDY-000815,Visit Missed,2023-04-27T04:37:00Z,lab_test_v,TV-S-000815-08:V001,USR-033,"[""TV-STUDY-000815"", ""TV-PARTICIPANT-000815""]"
TV-STUDY-000815,Participant Reconsented,2023-04-27T05:14:00Z,data_query_v,TV-S-000815-11:V003,USR-024,"[""TV-STUDY-000815"", ""TV-LABORDER-000315"", ""TV-PROTOCOL-000815""]"
TV-STUDY-000907,Participant Reconsented,2023-04-27T09:17:00Z,data_query_v,TV-S-000907-11:V001,USR-064,"[""TV-STUDY-000907"", ""TV-LABORDER-000407"", ""TV-PROTOCOL-000907""]"
TV-STUDY-000909,Participant Reconsented,2023-04-27T15:19:00Z,data_query_v,TV-S-000909-11:V001,USR-098,"[""TV-STUDY-000909"", ""TV-LABORDER-000409""]"
TV-STUDY-000820,Visit Rescheduled,2023-04-27T19:00:00Z,drug_kit_v,TV-S-000820-05:V002,USR-115,"[""TV-STUDY-000820"", ""TV-INVESTIGATOR-000320"", ""TV-DISPENSATION-000320""]"
TV-STUDY-000820,Visit Missed,2023-04-27T19:37:00Z,lab_test_v,TV-S-000820-08:V003,USR-118,"[""TV-STUDY-000820"", ""TV-PARTICIPANT-000820""]"
TV-STUDY-000820,Participant Reconsented,2023-04-27T20:14:00Z,data_query_v,TV-S-000820-11:V001,USR-109,"[""TV-STUDY-000820"", ""TV-LABORDER-000320"", ""TV-PROTOCOL-000820""]"
TV-STUDY-000911,Participant Reconsented,2023-04-27T21:21:00Z,data_query_v,TV-S-000911-11:V001,USR-005,"[""TV-STUDY-000911"", ""TV-LABORDER-000411"", ""TV-PROTOCOL-000911""]"
TV-STUDY-000913,Participant Reconsented,2023-04-28T03:23:00Z,data_query_v,TV-S-000913-11:V001,USR-039,"[""TV-STUDY-000913"", ""TV-LABORDER-000413"", ""TV-PROTOCOL-000913""]"
TV-STUDY-000915,Participant Reconsented,2023-04-28T09:25:00Z,data_query_v,TV-S-000915-11:V001,USR-073,"[""TV-STUDY-000915"", ""TV-LABORDER-000415"", ""TV-PROTOCOL-000915""]"
TV-STUDY-000825,Visit Rescheduled,2023-04-28T10:00:00Z,drug_kit_v,TV-S-000825-05:V003,USR-073,"[""TV-STUDY-000825"", ""TV-INVESTIGATOR-000325""]"
TV-STUDY-000825,Visit Missed,2023-04-28T10:37:00Z,lab_test_v,TV-S-000825-08:V001,USR-076,"[""TV-STUDY-000825"", ""TV-PARTICIPANT-000825""]"
TV-STUDY-000825,Participant Reconsented,2023-04-28T11:14:00Z,data_query_v,TV-S-000825-11:V002,USR-067,"[""TV-STUDY-000825"", ""TV-LABORDER-000325""]"
TV-STUDY-000917,Participant Reconsented,2023-04-28T15:27:00Z,data_query_v,TV-S-000917-11:V001,USR-107,"[""TV-STUDY-000917"", ""TV-LABORDER-000417""]"
TV-STUDY-000906,Visit Rescheduled,2023-04-28T18:22:00Z,drug_kit_v,TV-S-000906-05:V002,USR-053,"[""TV-STUDY-000906"", ""TV-INVESTIGATOR-000406"", ""TV-DISPENSATION-000406""]"
TV-STUDY-000919,Participant Reconsented,2023-04-28T21:29:00Z,data_query_v,TV-S-000919-11:V001,USR-014,"[""TV-STUDY-000919"", ""TV-LABORDER-000419"", ""TV-PROTOCOL-000919""]"
TV-STUDY-000830,Visit Rescheduled,2023-04-29T01:00:00Z,drug_kit_v,TV-S-000830-05:V002,USR-031,"[""TV-STUDY-000830"", ""TV-INVESTIGATOR-000330"", ""TV-DISPENSATION-000330""]"
TV-STUDY-000830,Visit Missed,2023-04-29T01:37:00Z,lab_test_v,TV-S-000830-08:V002,USR-034,"[""TV-STUDY-000830"", ""TV-PARTICIPANT-000830"", ""TV-ALIQUOT-000330""]"
TV-STUDY-000830,Participant Reconsented,2023-04-29T02:14:00Z,data_query_v,TV-S-000830-11:V001,USR-025,"[""TV-STUDY-000830"", ""TV-LABORDER-000330""]"
TV-STUDY-000921,Participant Reconsented,2023-04-29T03:31:00Z,data_query_v,TV-S-000921-11:V001,USR-048,"[""TV-STUDY-000921"", ""TV-LABORDER-000421"", ""TV-PROTOCOL-000921""]"
TV-STUDY-000923,Participant Reconsented,2023-04-29T09:33:00Z,data_query_v,TV-S-000923-11:V001,USR-082,"[""TV-STUDY-000923"", ""TV-LABORDER-000423""]"
TV-STUDY-000925,Participant Reconsented,2023-04-29T15:35:00Z,data_query_v,TV-S-000925-11:V001,USR-116,"[""TV-STUDY-000925"", ""TV-LABORDER-000425"", ""TV-PROTOCOL-000925""]"
TV-STUDY-000835,Visit Rescheduled,2023-04-29T16:00:00Z,drug_kit_v,TV-S-000835-05:V003,USR-116,"[""TV-STUDY-000835"", ""TV-INVESTIGATOR-000335"", ""TV-DISPENSATION-000335""]"
TV-STUDY-000835,Visit Missed,2023-04-29T16:37:00Z,lab_test_v,TV-S-000835-08:V001,USR-119,"[""TV-STUDY-000835"", ""TV-PARTICIPANT-000835""]"
TV-STUDY-000835,Participant Reconsented,2023-04-29T17:14:00Z,data_query_v,TV-S-000835-11:V003,USR-110,"[""TV-STUDY-000835"", ""TV-LABORDER-000335"", ""TV-PROTOCOL-000835""]"
TV-STUDY-000927,Participant Reconsented,2023-04-29T21:37:00Z,data_query_v,TV-S-000927-11:V001,USR-023,"[""TV-STUDY-000927"", ""TV-LABORDER-000427""]"
TV-STUDY-000929,Participant Reconsented,2023-04-30T03:39:00Z,data_query_v,TV-S-000929-11:V001,USR-057,"[""TV-STUDY-000929"", ""TV-LABORDER-000429"", ""TV-PROTOCOL-000929""]"
TV-STUDY-000840,Visit Rescheduled,2023-04-30T07:00:00Z,drug_kit_v,TV-S-000840-05:V002,USR-074,"[""TV-STUDY-000840"", ""TV-INVESTIGATOR-000340""]"
TV-STUDY-000840,Visit Missed,2023-04-30T07:37:00Z,lab_test_v,TV-S-000840-08:V003,USR-077,"[""TV-STUDY-000840"", ""TV-PARTICIPANT-000840""]"
TV-STUDY-000840,Participant Reconsented,2023-04-30T08:14:00Z,data_query_v,TV-S-000840-11:V001,USR-068,"[""TV-STUDY-000840"", ""TV-LABORDER-000340""]"
TV-STUDY-000931,Participant Reconsented,2023-04-30T09:41:00Z,data_query_v,TV-S-000931-11:V001,USR-091,"[""TV-STUDY-000931"", ""TV-LABORDER-000431"", ""TV-PROTOCOL-000931""]"
TV-STUDY-000933,Participant Reconsented,2023-04-30T15:43:00Z,data_query_v,TV-S-000933-11:V001,USR-125,"[""TV-STUDY-000933"", ""TV-LABORDER-000433"", ""TV-PROTOCOL-000933""]"
TV-STUDY-000935,Participant Reconsented,2023-04-30T21:45:00Z,data_query_v,TV-S-000935-11:V001,USR-032,"[""TV-STUDY-000935"", ""TV-LABORDER-000435"", ""TV-PROTOCOL-000935""]"
TV-STUDY-000845,Visit Rescheduled,2023-04-30T22:00:00Z,drug_kit_v,TV-S-000845-05:V004,USR-032,"[""TV-STUDY-000845"", ""TV-INVESTIGATOR-000345"", ""TV-DISPENSATION-000345""]"
TV-STUDY-000845,Visit Missed,2023-04-30T22:37:00Z,lab_test_v,TV-S-000845-08:V003,USR-035,"[""TV-STUDY-000845"", ""TV-PARTICIPANT-000845"", ""TV-ALIQUOT-000345""]"
TV-STUDY-000845,Participant Reconsented,2023-04-30T23:14:00Z,data_query_v,TV-S-000845-11:V004,USR-026,"[""TV-STUDY-000845"", ""TV-LABORDER-000345""]"
TV-STUDY-000937,Participant Reconsented,2023-05-01T03:47:00Z,data_query_v,TV-S-000937-11:V001,USR-066,"[""TV-STUDY-000937"", ""TV-LABORDER-000437"", ""TV-PROTOCOL-000937""]"
TV-STUDY-000939,Participant Reconsented,2023-05-01T09:49:00Z,data_query_v,TV-S-000939-11:V001,USR-100,"[""TV-STUDY-000939"", ""TV-LABORDER-000439""]"
TV-STUDY-000850,Visit Rescheduled,2023-05-01T13:00:00Z,drug_kit_v,TV-S-000850-05:V002,USR-117,"[""TV-STUDY-000850"", ""TV-INVESTIGATOR-000350"", ""TV-DISPENSATION-000350""]"
TV-STUDY-000850,Visit Missed,2023-05-01T13:37:00Z,lab_test_v,TV-S-000850-08:V003,USR-120,"[""TV-STUDY-000850"", ""TV-PARTICIPANT-000850""]"
TV-STUDY-000850,Participant Reconsented,2023-05-01T14:14:00Z,data_query_v,TV-S-000850-11:V001,USR-111,"[""TV-STUDY-000850"", ""TV-LABORDER-000350"", ""TV-PROTOCOL-000850""]"
TV-STUDY-000929,Visit Rescheduled,2023-05-01T15:45:00Z,drug_kit_v,TV-S-000929-05:V003,USR-063,"[""TV-STUDY-000929"", ""TV-INVESTIGATOR-000429""]"
TV-STUDY-000941,Participant Reconsented,2023-05-01T15:51:00Z,data_query_v,TV-S-000941-11:V001,USR-007,"[""TV-STUDY-000941"", ""TV-LABORDER-000441"", ""TV-PROTOCOL-000941""]"
TV-STUDY-000924,Visit Missed,2023-05-01T18:43:00Z,lab_test_v,TV-S-000924-08:V003,USR-108,"[""TV-STUDY-000924"", ""TV-PARTICIPANT-000924""]"
TV-STUDY-000943,Participant Reconsented,2023-05-01T21:00:00Z,data_query_v,TV-S-000943-11:V001,USR-041,"[""TV-STUDY-000943"", ""TV-LABORDER-000443""]"
TV-STUDY-000945,Participant Reconsented,2023-05-02T03:02:00Z,data_query_v,TV-S-000945-11:V001,USR-075,"[""TV-STUDY-000945"", ""TV-LABORDER-000445"", ""TV-PROTOCOL-000945""]"
TV-STUDY-000855,Visit Rescheduled,2023-05-02T04:00:00Z,drug_kit_v,TV-S-000855-05:V003,USR-075,"[""TV-STUDY-000855"", ""TV-INVESTIGATOR-000355""]"
TV-STUDY-000855,Visit Missed,2023-05-02T04:37:00Z,lab_test_v,TV-S-000855-08:V001,USR-078,"[""TV-STUDY-000855"", ""TV-PARTICIPANT-000855""]"
TV-STUDY-000855,Participant Reconsented,2023-05-02T05:14:00Z,data_query_v,TV-S-000855-11:V002,USR-069,"[""TV-STUDY-000855"", ""TV-LABORDER-000355"", ""TV-PROTOCOL-000855""]"
TV-STUDY-000947,Participant Reconsented,2023-05-02T09:04:00Z,data_query_v,TV-S-000947-11:V001,USR-109,"[""TV-STUDY-000947"", ""TV-LABORDER-000447""]"
TV-STUDY-000949,Participant Reconsented,2023-05-02T15:06:00Z,data_query_v,TV-S-000949-11:V001,USR-016,"[""TV-STUDY-000949"", ""TV-LABORDER-000449"", ""TV-PROTOCOL-000949""]"
TV-STUDY-000860,Visit Rescheduled,2023-05-02T19:00:00Z,drug_kit_v,TV-S-000860-05:V005,USR-033,"[""TV-STUDY-000860"", ""TV-INVESTIGATOR-000360""]"
TV-STUDY-000860,Visit Missed,2023-05-02T19:37:00Z,lab_test_v,TV-S-000860-08:V002,USR-036,"[""TV-STUDY-000860"", ""TV-PARTICIPANT-000860""]"
TV-STUDY-000860,Participant Reconsented,2023-05-02T20:14:00Z,data_query_v,TV-S-000860-11:V001,USR-027,"[""TV-STUDY-000860"", ""TV-LABORDER-000360"", ""TV-PROTOCOL-000860""]"
TV-STUDY-000951,Participant Reconsented,2023-05-02T21:08:00Z,data_query_v,TV-S-000951-11:V001,USR-050,"[""TV-STUDY-000951"", ""TV-LABORDER-000451""]"
TV-STUDY-000953,Participant Reconsented,2023-05-03T03:10:00Z,data_query_v,TV-S-000953-11:V001,USR-084,"[""TV-STUDY-000953"", ""TV-LABORDER-000453""]"
TV-STUDY-000955,Participant Reconsented,2023-05-03T09:12:00Z,data_query_v,TV-S-000955-11:V001,USR-118,"[""TV-STUDY-000955"", ""TV-LABORDER-000455""]"
TV-STUDY-000865,Visit Rescheduled,2023-05-03T10:00:00Z,drug_kit_v,TV-S-000865-05:V002,USR-118,"[""TV-STUDY-000865"", ""TV-INVESTIGATOR-000365""]"
TV-STUDY-000865,Visit Missed,2023-05-03T10:37:00Z,lab_test_v,TV-S-000865-08:V001,USR-121,"[""TV-STUDY-000865"", ""TV-PARTICIPANT-000865""]"
TV-STUDY-000865,Participant Reconsented,2023-05-03T11:14:00Z,data_query_v,TV-S-000865-11:V002,USR-112,"[""TV-STUDY-000865"", ""TV-LABORDER-000365""]"
TV-STUDY-000957,Participant Reconsented,2023-05-03T15:14:00Z,data_query_v,TV-S-000957-11:V001,USR-025,"[""TV-STUDY-000957"", ""TV-LABORDER-000457"", ""TV-PROTOCOL-000957""]"
TV-STUDY-000959,Participant Reconsented,2023-05-03T21:16:00Z,data_query_v,TV-S-000959-11:V001,USR-059,"[""TV-STUDY-000959"", ""TV-LABORDER-000459""]"
TV-STUDY-000870,Visit Rescheduled,2023-05-04T01:00:00Z,drug_kit_v,TV-S-000870-05:V003,USR-076,"[""TV-STUDY-000870"", ""TV-INVESTIGATOR-000370""]"
TV-STUDY-000870,Visit Missed,2023-05-04T01:37:00Z,lab_test_v,TV-S-000870-08:V003,USR-079,"[""TV-STUDY-000870"", ""TV-PARTICIPANT-000870"", ""TV-ALIQUOT-000370""]"
TV-STUDY-000870,Participant Reconsented,2023-05-04T02:14:00Z,data_query_v,TV-S-000870-11:V001,USR-070,"[""TV-STUDY-000870"", ""TV-LABORDER-000370""]"
TV-STUDY-000961,Participant Reconsented,2023-05-04T03:18:00Z,data_query_v,TV-S-000961-11:V001,USR-093,"[""TV-STUDY-000961"", ""TV-LABORDER-000461""]"
TV-STUDY-000963,Participant Reconsented,2023-05-04T09:20:00Z,data_query_v,TV-S-000963-11:V001,USR-127,"[""TV-STUDY-000963"", ""TV-LABORDER-000463"", ""TV-PROTOCOL-000963""]"
TV-STUDY-000952,Visit Rescheduled,2023-05-04T12:15:00Z,drug_kit_v,TV-S-000952-05:V002,USR-073,"[""TV-STUDY-000952"", ""TV-INVESTIGATOR-000452""]"
TV-STUDY-000965,Participant Reconsented,2023-05-04T15:22:00Z,data_query_v,TV-S-000965-11:V001,USR-034,"[""TV-STUDY-000965"", ""TV-LABORDER-000465""]"
TV-STUDY-000875,Visit Rescheduled,2023-05-04T16:00:00Z,drug_kit_v,TV-S-000875-05:V004,USR-034,"[""TV-STUDY-000875"", ""TV-INVESTIGATOR-000375""]"
TV-STUDY-000875,Visit Missed,2023-05-04T16:37:00Z,lab_test_v,TV-S-000875-08:V001,USR-037,"[""TV-STUDY-000875"", ""TV-PARTICIPANT-000875""]"
TV-STUDY-000875,Participant Reconsented,2023-05-04T17:14:00Z,data_query_v,TV-S-000875-11:V002,USR-028,"[""TV-STUDY-000875"", ""TV-LABORDER-000375"", ""TV-PROTOCOL-000875""]"
TV-STUDY-000967,Participant Reconsented,2023-05-04T21:24:00Z,data_query_v,TV-S-000967-11:V001,USR-068,"[""TV-STUDY-000967"", ""TV-LABORDER-000467""]"
TV-STUDY-000969,Participant Reconsented,2023-05-05T03:26:00Z,data_query_v,TV-S-000969-11:V001,USR-102,"[""TV-STUDY-000969"", ""TV-LABORDER-000469""]"
TV-STUDY-000880,Visit Rescheduled,2023-05-05T07:00:00Z,drug_kit_v,TV-S-000880-05:V003,USR-119,"[""TV-STUDY-000880"", ""TV-INVESTIGATOR-000380""]"
TV-STUDY-000880,Visit Missed,2023-05-05T07:37:00Z,lab_test_v,TV-S-000880-08:V003,USR-122,"[""TV-STUDY-000880"", ""TV-PARTICIPANT-000880""]"
TV-STUDY-000880,Participant Reconsented,2023-05-05T08:14:00Z,data_query_v,TV-S-000880-11:V001,USR-113,"[""TV-STUDY-000880"", ""TV-LABORDER-000380"", ""TV-PROTOCOL-000880""]"
TV-STUDY-000971,Participant Reconsented,2023-05-05T09:28:00Z,data_query_v,TV-S-000971-11:V001,USR-009,"[""TV-STUDY-000971"", ""TV-LABORDER-000471""]"
TV-STUDY-000973,Participant Reconsented,2023-05-05T15:30:00Z,data_query_v,TV-S-000973-11:V001,USR-043,"[""TV-STUDY-000973"", ""TV-LABORDER-000473"", ""TV-PROTOCOL-000973""]"
TV-STUDY-000975,Participant Reconsented,2023-05-05T21:32:00Z,data_query_v,TV-S-000975-11:V001,USR-077,"[""TV-STUDY-000975"", ""TV-LABORDER-000475"", ""TV-PROTOCOL-000975""]"
TV-STUDY-000885,Visit Rescheduled,2023-05-05T22:00:00Z,drug_kit_v,TV-S-000885-05:V002,USR-077,"[""TV-STUDY-000885"", ""TV-INVESTIGATOR-000385"", ""TV-DISPENSATION-000385""]"
TV-STUDY-000885,Visit Missed,2023-05-05T22:37:00Z,lab_test_v,TV-S-000885-08:V001,USR-080,"[""TV-STUDY-000885"", ""TV-PARTICIPANT-000885""]"
TV-STUDY-000885,Participant Reconsented,2023-05-05T23:14:00Z,data_query_v,TV-S-000885-11:V003,USR-071,"[""TV-STUDY-000885"", ""TV-LABORDER-000385"", ""TV-PROTOCOL-000885""]"
TV-STUDY-000977,Participant Reconsented,2023-05-06T03:34:00Z,data_query_v,TV-S-000977-11:V001,USR-111,"[""TV-STUDY-000977"", ""TV-LABORDER-000477""]"
TV-STUDY-000961,Visit Missed,2023-05-06T09:27:00Z,lab_test_v,TV-S-000961-08:V001,USR-102,"[""TV-STUDY-000961"", ""TV-PARTICIPANT-000961""]"
TV-STUDY-000979,Participant Reconsented,2023-05-06T09:36:00Z,data_query_v,TV-S-000979-11:V001,USR-018,"[""TV-STUDY-000979"", ""TV-LABORDER-000479""]"
TV-STUDY-000890,Visit Rescheduled,2023-05-06T13:00:00Z,drug_kit_v,TV-S-000890-05:V002,USR-035,"[""TV-STUDY-000890"", ""TV-INVESTIGATOR-000390""]"
TV-STUDY-000890,Visit Missed,2023-05-06T13:37:00Z,lab_test_v,TV-S-000890-08:V002,USR-038,"[""TV-STUDY-000890"", ""TV-PARTICIPANT-000890"", ""TV-ALIQUOT-000390""]"
TV-STUDY-000890,Participant Reconsented,2023-05-06T14:14:00Z,data_query_v,TV-S-000890-11:V001,USR-029,"[""TV-STUDY-000890"", ""TV-LABORDER-000390""]"
TV-STUDY-000981,Participant Reconsented,2023-05-06T15:38:00Z,data_query_v,TV-S-000981-11:V001,USR-052,"[""TV-STUDY-000981"", ""TV-LABORDER-000481""]"
TV-STUDY-000983,Participant Reconsented,2023-05-06T21:40:00Z,data_query_v,TV-S-000983-11:V001,USR-086,"[""TV-STUDY-000983"", ""TV-LABORDER-000483"", ""TV-PROTOCOL-000983""]"
