case_id,activity,timestamp,source_table,source_record_id,actor,object_refs
PC-PURCHASEREQUISITION-000666,Requisition Rejected,2023-03-26T18:35:00Z,cdhdr,CHG0000008117,USR-025,"[""PC-DOC-000666-05""]"
PC-PURCHASEREQUISITION-000667,Requisition Rejected,2023-03-26T21:36:00Z,cdhdr,CHG0000008129,USR-042,"[""PC-DOC-000667-05""]"
PC-PURCHASEREQUISITION-000668,Requisition Rejected,2023-03-27T00:37:00Z,cdhdr,CHG0000008142,USR-059,"[""PC-DOC-000668-05""]"
PC-PURCHASEREQUISITION-000637,PO Rejected,2023-03-27T03:22:00Z,cdhdr,CHG0000008148,USR-056,"[""PC-DOC-000637-10""]"
PC-PURCHASEREQUISITION-000669,Requisition Rejected,2023-03-27T03:38:00Z,cdhdr,CHG0000008153,USR-076,"[""PC-DOC-000669-05""]"
PC-PURCHASEREQUISITION-000670,Requisition Rejected,2023-03-27T06:39:00Z,cdhdr,CHG0000008166,USR-093,"[""PC-DOC-000670-05""]"
PC-PURCHASEREQUISITION-000570,Requisition Rejected,2023-03-27T07:00:00Z,cdhdr,CHG0000008173,USR-044,"[""PC-DOC-000570-05""]"
PC-PURCHASEREQUISITION-000570,PO Rejected,2023-03-27T07:37:00Z,cdhdr,CHG0000008174,USR-060,"[""PC-DOC-000570-10""]"
PC-PURCHASEREQUISITION-000570,Goods Receipt Reversed,2023-03-27T08:14:00Z,accounting_header,APP-0000008175,USR-067,"[""PC-PURCHASEREQUISITION-000570"",""PC-ADVANCESHIPPINGNOTICE-000070""]"
PC-PURCHASEREQUISITION-000570,Payment Reversed,2023-03-27T08:51:00Z,inspection_lot,APP-0000008176,USR-089,"[""PC-PURCHASEREQUISITION-000570"",""PC-INSPECTIONLOT-000070"",""PC-REQUISITIONITEM-000570""]"
PC-PURCHASEREQUISITION-000671,Requisition Rejected,2023-03-27T09:40:00Z,cdhdr,CHG0000008180,USR-110,"[""PC-DOC-000671-05""]"
PC-PURCHASEREQUISITION-000672,Requisition Rejected,2023-03-27T12:41:00Z,cdhdr,CHG0000008193,USR-127,"[""PC-DOC-000672-05""]"
PC-PURCHASEREQUISITION-000673,Requisition Rejected,2023-03-27T15:42:00Z,cdhdr,CHG0000008207,USR-017,"[""PC-DOC-000673-05""]"
PC-PURCHASEREQUISITION-000628,Goods Receipt Reversed,2023-03-27T18:20:00Z,accounting_header,APP-0000008215,USR-037,"[""PC-PURCHASEREQUISITION-000628"",""PC-ADVANCESHIPPINGNOTICE-000128""]"
PC-PURCHASEREQUISITION-000674,Requisition Rejected,2023-03-27T18:43:00Z,cdhdr,CHG0000008219,USR-034,"[""PC-DOC-000674-05""]"
PC-PURCHASEREQUISITION-000675,Requisition Rejected,2023-03-27T21:44:00Z,cdhdr,CHG0000008230,USR-051,"[""PC-DOC-000675-05""]"
PC-PURCHASEREQUISITION-000585,Payment Reversed,2023-03-27T21:52:00Z,inspection_lot,APP-0000008236,USR-090,"[""PC-PURCHASEREQUISITION-000585"",""PC-INSPECTIONLOT-000085"",""PC-REQUISITIONITEM-000585""]"
PC-PURCHASEREQUISITION-000575,Requisition Rejected,2023-03-27T22:00:00Z,cdhdr,CHG0000008237,USR-002,"[""PC-DOC-000575-05""]"
PC-PURCHASEREQUISITION-000575,PO Rejected,2023-03-27T22:37:00Z,cdhdr,CHG0000008238,USR-018,"[""PC-DOC-000575-10""]"
PC-PURCHASEREQUISITION-000575,Goods Receipt Reversed,2023-03-27T23:14:00Z,accounting_header,APP-0000008239,USR-025,"[""PC-PURCHASEREQUISITION-000575"",""PC-ADVANCESHIPPINGNOTICE-000075"",""PC-PAYMENTPROPOSAL-000075""]"
PC-PURCHASEREQUISITION-000575,Payment Reversed,2023-03-27T23:51:00Z,inspection_lot,APP-0000008240,USR-047,"[""PC-PURCHASEREQUISITION-000575"",""PC-INSPECTIONLOT-000075""]"
PC-PURCHASEREQUISITION-000644,PO Rejected,2023-03-28T00:29:00Z,cdhdr,CHG0000008242,USR-048,"[""PC-DOC-000644-10""]"
PC-PURCHASEREQUISITION-000676,Requisition Rejected,2023-03-28T00:45:00Z,cdhdr,CHG0000008246,USR-068,"[""PC-DOC-000676-05""]"
PC-PURCHASEREQUISITION-000677,Requisition Rejected,2023-03-28T03:46:00Z,cdhdr,CHG0000008257,USR-085,"[""PC-DOC-000677-05""]"
PC-PURCHASEREQUISITION-000678,Requisition Rejected,2023-03-28T06:47:00Z,cdhdr,CHG0000008268,USR-102,"[""PC-DOC-000678-05""]"
PC-PURCHASEREQUISITION-000679,Requisition Rejected,2023-03-28T09:48:00Z,cdhdr,CHG0000008280,USR-119,"[""PC-DOC-000679-05""]"
PC-PURCHASEREQUISITION-000680,Requisition Rejected,2023-03-28T12:49:00Z,cdhdr,CHG0000008293,USR-009,"[""PC-DOC-000680-05""]"
PC-PURCHASEREQUISITION-000580,Requisition Rejected,2023-03-28T13:00:00Z,cdhdr,CHG0000008297,USR-087,"[""PC-DOC-000580-05""]"
PC-PURCHASEREQUISITION-000580,PO Rejected,2023-03-28T13:37:00Z,cdhdr,CHG0000008298,USR-103,"[""PC-DOC-000580-10""]"
PC-PURCHASEREQUISITION-000580,Goods Receipt Reversed,2023-03-28T14:14:00Z,accounting_header,APP-0000008299,USR-110,"[""PC-PURCHASEREQUISITION-000580"",""PC-ADVANCESHIPPINGNOTICE-000080""]"
PC-PURCHASEREQUISITION-000580,Payment Reversed,2023-03-28T14:51:00Z,inspection_lot,APP-0000008300,USR-005,"[""PC-PURCHASEREQUISITION-000580"",""PC-INSPECTIONLOT-000080"",""PC-REQUISITIONITEM-000580""]"
PC-PURCHASEREQUISITION-000681,Requisition Rejected,2023-03-28T15:50:00Z,cdhdr,CHG0000008310,USR-026,"[""PC-DOC-000681-05""]"
PC-PURCHASEREQUISITION-000682,Requisition Rejected,2023-03-28T18:51:00Z,cdhdr,CHG0000008322,USR-043,"[""PC-DOC-000682-05""]"
PC-PURCHASEREQUISITION-000651,PO Rejected,2023-03-28T21:36:00Z,cdhdr,CHG0000008334,USR-040,"[""PC-DOC-000651-10""]"
PC-PURCHASEREQUISITION-000683,Requisition Rejected,2023-03-28T21:52:00Z,cdhdr,CHG0000008339,USR-060,"[""PC-DOC-000683-05""]"
PC-PURCHASEREQUISITION-000684,Requisition Rejected,2023-03-29T00:00:00Z,cdhdr,CHG0000008340,USR-077,"[""PC-DOC-000684-05""]"
PC-PURCHASEREQUISITION-000685,Requisition Rejected,2023-03-29T03:01:00Z,cdhdr,CHG0000008353,USR-094,"[""PC-DOC-000685-05""]"
PC-PURCHASEREQUISITION-000585,Requisition Rejected,2023-03-29T04:00:00Z,cdhdr,CHG0000008362,USR-045,"[""PC-DOC-000585-05""]"
PC-PURCHASEREQUISITION-000585,PO Rejected,2023-03-29T04:37:00Z,cdhdr,CHG0000008363,USR-061,"[""PC-DOC-000585-10""]"
PC-PURCHASEREQUISITION-000585,Goods Receipt Reversed,2023-03-29T05:14:00Z,accounting_header,APP-0000008364,USR-068,"[""PC-PURCHASEREQUISITION-000585"",""PC-ADVANCESHIPPINGNOTICE-000085"",""PC-PAYMENTPROPOSAL-000085""]"
PC-PURCHASEREQUISITION-000585,Payment Reversed,2023-03-29T05:51:00Z,inspection_lot,APP-0000008365,USR-090,"[""PC-PURCHASEREQUISITION-000585"",""PC-INSPECTIONLOT-000085""]"
PC-PURCHASEREQUISITION-000686,Requisition Rejected,2023-03-29T06:02:00Z,cdhdr,CHG0000008367,USR-111,"[""PC-DOC-000686-05""]"
PC-PURCHASEREQUISITION-000687,Requisition Rejected,2023-03-29T09:03:00Z,cdhdr,CHG0000008378,USR-001,"[""PC-DOC-000687-05""]"
PC-PURCHASEREQUISITION-000688,Requisition Rejected,2023-03-29T12:04:00Z,cdhdr,CHG0000008390,USR-018,"[""PC-DOC-000688-05""]"
PC-PURCHASEREQUISITION-000598,Payment Reversed,2023-03-29T12:12:00Z,inspection_lot,APP-0000008396,USR-057,"[""PC-PURCHASEREQUISITION-000598"",""PC-INSPECTIONLOT-000098"",""PC-REQUISITIONITEM-000598""]"
PC-PURCHASEREQUISITION-000689,Requisition Rejected,2023-03-29T15:05:00Z,cdhdr,CHG0000008402,USR-035,"[""PC-DOC-000689-05""]"
PC-PURCHASEREQUISITION-000690,Requisition Rejected,2023-03-29T18:06:00Z,cdhdr,CHG0000008413,USR-052,"[""PC-DOC-000690-05""]"
PC-PURCHASEREQUISITION-000658,PO Rejected,2023-03-29T18:43:00Z,cdhdr,CHG0000008419,USR-032,"[""PC-DOC-000658-10""]"
PC-PURCHASEREQUISITION-000590,Requisition Rejected,2023-03-29T19:00:00Z,cdhdr,CHG0000008420,USR-003,"[""PC-DOC-000590-05""]"
PC-PURCHASEREQUISITION-000590,PO Rejected,2023-03-29T19:37:00Z,cdhdr,CHG0000008421,USR-019,"[""PC-DOC-000590-10""]"
PC-PURCHASEREQUISITION-000590,Goods Receipt Reversed,2023-03-29T20:14:00Z,accounting_header,APP-0000008422,USR-026,"[""PC-PURCHASEREQUISITION-000590"",""PC-ADVANCESHIPPINGNOTICE-000090"",""PC-PAYMENTPROPOSAL-000090""]"
PC-PURCHASEREQUISITION-000590,Payment Reversed,2023-03-29T20:51:00Z,inspection_lot,APP-0000008423,USR-048,"[""PC-PURCHASEREQUISITION-000590"",""PC-INSPECTIONLOT-000090""]"
PC-PURCHASEREQUISITION-000691,Requisition Rejected,2023-03-29T21:07:00Z,cdhdr,CHG0000008428,USR-069,"[""PC-DOC-000691-05""]"
PC-PURCHASEREQUISITION-000692,Requisition Rejected,2023-03-30T00:08:00Z,cdhdr,CHG0000008440,USR-086,"[""PC-DOC-000692-05""]"
PC-PURCHASEREQUISITION-000693,Requisition Rejected,2023-03-30T03:09:00Z,cdhdr,CHG0000008450,USR-103,"[""PC-DOC-000693-05""]"
PC-PURCHASEREQUISITION-000694,Requisition Rejected,2023-03-30T06:10:00Z,cdhdr,CHG0000008463,USR-120,"[""PC-DOC-000694-05""]"
PC-PURCHASEREQUISITION-000695,Requisition Rejected,2023-03-30T09:11:00Z,cdhdr,CHG0000008478,USR-010,"[""PC-DOC-000695-05""]"
PC-PURCHASEREQUISITION-000595,Requisition Rejected,2023-03-30T10:00:00Z,cdhdr,CHG0000008489,USR-088,"[""PC-DOC-000595-05""]"
PC-PURCHASEREQUISITION-000595,PO Rejected,2023-03-30T10:37:00Z,cdhdr,CHG0000008490,USR-104,"[""PC-DOC-000595-10""]"
PC-PURCHASEREQUISITION-000595,Goods Receipt Reversed,2023-03-30T11:14:00Z,accounting_header,APP-0000008491,USR-111,"[""PC-PURCHASEREQUISITION-000595"",""PC-ADVANCESHIPPINGNOTICE-000095"",""PC-PAYMENTPROPOSAL-000095""]"
PC-PURCHASEREQUISITION-000595,Payment Reversed,2023-03-30T11:51:00Z,inspection_lot,APP-0000008492,USR-006,"[""PC-PURCHASEREQUISITION-000595"",""PC-INSPECTIONLOT-000095""]"
PC-PURCHASEREQUISITION-000696,Requisition Rejected,2023-03-30T12:12:00Z,cdhdr,CHG0000008496,USR-027,"[""PC-DOC-000696-05""]"
PC-PURCHASEREQUISITION-000697,Requisition Rejected,2023-03-30T15:13:00Z,cdhdr,CHG0000008508,USR-044,"[""PC-DOC-000697-05""]"
PC-PURCHASEREQUISITION-000665,PO Rejected,2023-03-30T15:50:00Z,cdhdr,CHG0000008514,USR-024,"[""PC-DOC-000665-10""]"
PC-PURCHASEREQUISITION-000698,Requisition Rejected,2023-03-30T18:14:00Z,cdhdr,CHG0000008519,USR-061,"[""PC-DOC-000698-05""]"
PC-PURCHASEREQUISITION-000699,Requisition Rejected,2023-03-30T21:15:00Z,cdhdr,CHG0000008529,USR-078,"[""PC-DOC-000699-05""]"
PC-PURCHASEREQUISITION-000700,Requisition Rejected,2023-03-31T00:16:00Z,cdhdr,CHG0000008542,USR-095,"[""PC-DOC-000700-05""]"
PC-PURCHASEREQUISITION-000600,Requisition Rejected,2023-03-31T01:00:00Z,cdhdr,CHG0000008548,USR-046,"[""PC-DOC-000600-05""]"
PC-PURCHASEREQUISITION-000600,PO Rejected,2023-03-31T01:37:00Z,cdhdr,CHG0000008549,USR-062,"[""PC-DOC-000600-10""]"
PC-PURCHASEREQUISITION-000600,Goods Receipt Reversed,2023-03-31T02:14:00Z,accounting_header,APP-0000008550,USR-069,"[""PC-PURCHASEREQUISITION-000600"",""PC-ADVANCESHIPPINGNOTICE-000100""]"
PC-PURCHASEREQUISITION-000600,Payment Reversed,2023-03-31T02:51:00Z,inspection_lot,APP-0000008551,USR-091,"[""PC-PURCHASEREQUISITION-000600"",""PC-INSPECTIONLOT-000100"",""PC-REQUISITIONITEM-000600""]"
PC-PURCHASEREQUISITION-000701,Requisition Rejected,2023-03-31T03:17:00Z,cdhdr,CHG0000008555,USR-112,"[""PC-DOC-000701-05""]"
PC-PURCHASEREQUISITION-000611,Payment Reversed,2023-03-31T03:25:00Z,inspection_lot,APP-0000008562,USR-024,"[""PC-PURCHASEREQUISITION-000611"",""PC-INSPECTIONLOT-000111"",""PC-REQUISITIONITEM-000611""]"
PC-PURCHASEREQUISITION-000702,Requisition Rejected,2023-03-31T06:18:00Z,cdhdr,CHG0000008568,USR-002,"[""PC-DOC-000702-05""]"
PC-PURCHASEREQUISITION-000703,Requisition Rejected,2023-03-31T09:19:00Z,cdhdr,CHG0000008579,USR-019,"[""PC-DOC-000703-05""]"
PC-PURCHASEREQUISITION-000672,PO Rejected,2023-03-31T12:04:00Z,cdhdr,CHG0000008587,USR-016,"[""PC-DOC-000672-10""]"
PC-PURCHASEREQUISITION-000704,Requisition Rejected,2023-03-31T12:20:00Z,cdhdr,CHG0000008591,USR-036,"[""PC-DOC-000704-05""]"
PC-PURCHASEREQUISITION-000705,Requisition Rejected,2023-03-31T15:21:00Z,cdhdr,CHG0000008605,USR-053,"[""PC-DOC-000705-05""]"
PC-PURCHASEREQUISITION-000659,Goods Receipt Reversed,2023-03-31T15:51:00Z,accounting_header,APP-0000008614,USR-056,"[""PC-PURCHASEREQUISITION-000659"",""PC-ADVANCESHIPPINGNOTICE-000159""]"
PC-PURCHASEREQUISITION-000605,Requisition Rejected,2023-03-31T16:00:00Z,cdhdr,CHG0000008615,USR-004,"[""PC-DOC-000605-05""]"
PC-PURCHASEREQUISITION-000605,PO Rejected,2023-03-31T16:37:00Z,cdhdr,CHG0000008616,USR-020,"[""PC-DOC-000605-10""]"
PC-PURCHASEREQUISITION-000605,Goods Receipt Reversed,2023-03-31T17:14:00Z,accounting_header,APP-0000008617,USR-027,"[""PC-PURCHASEREQUISITION-000605"",""PC-ADVANCESHIPPINGNOTICE-000105""]"
PC-PURCHASEREQUISITION-000605,Payment Reversed,2023-03-31T17:51:00Z,inspection_lot,APP-0000008618,USR-049,"[""PC-PURCHASEREQUISITION-000605"",""PC-INSPECTIONLOT-000105"",""PC-REQUISITIONITEM-000605""]"
PC-PURCHASEREQUISITION-000706,Requisition Rejected,2023-03-31T18:22:00Z,cdhdr,CHG0000008622,USR-070,"[""PC-DOC-000706-05""]"
PC-PURCHASEREQUISITION-000707,Requisition Rejected,2023-03-31T21:23:00Z,cdhdr,CHG0000008633,USR-087,"[""PC-DOC-000707-05""]"
PC-PURCHASEREQUISITION-000708,Requisition Rejected,2023-04-01T00:24:00Z,cdhdr,CHG0000008644,USR-104,"[""PC-DOC-000708-05""]"
PC-PURCHASEREQUISITION-000709,Requisition Rejected,2023-04-01T03:25:00Z,cdhdr,CHG0000008655,USR-121,"[""PC-DOC-000709-05""]"
PC-PURCHASEREQUISITION-000710,Requisition Rejected,2023-04-01T06:26:00Z,cdhdr,CHG0000008668,USR-011,"[""PC-DOC-000710-05""]"
PC-PURCHASEREQUISITION-000610,Requisition Rejected,2023-04-01T07:00:00Z,cdhdr,CHG0000008675,USR-089,"[""PC-DOC-000610-05""]"
PC-PURCHASEREQUISITION-000610,PO Rejected,2023-04-01T07:37:00Z,cdhdr,CHG0000008676,USR-105,"[""PC-DOC-000610-10""]"
PC-PURCHASEREQUISITION-000610,Goods Receipt Reversed,2023-04-01T08:14:00Z,accounting_header,APP-0000008677,USR-112,"[""PC-PURCHASEREQUISITION-000610"",""PC-ADVANCESHIPPINGNOTICE-000110"",""PC-PAYMENTPROPOSAL-000110""]"
PC-PURCHASEREQUISITION-000610,Payment Reversed,2023-04-01T08:51:00Z,inspection_lot,APP-0000008678,USR-007,"[""PC-PURCHASEREQUISITION-000610"",""PC-INSPECTIONLOT-000110""]"
PC-PURCHASEREQUISITION-000679,PO Rejected,2023-04-01T09:11:00Z,cdhdr,CHG0000008679,USR-008,"[""PC-DOC-000679-10""]"
PC-PURCHASEREQUISITION-000711,Requisition Rejected,2023-04-01T09:27:00Z,cdhdr,CHG0000008684,USR-028,"[""PC-DOC-000711-05""]"
PC-PURCHASEREQUISITION-000712,Requisition Rejected,2023-04-01T12:28:00Z,cdhdr,CHG0000008696,USR-045,"[""PC-DOC-000712-05""]"
PC-PURCHASEREQUISITION-000713,Requisition Rejected,2023-04-01T15:29:00Z,cdhdr,CHG0000008705,USR-062,"[""PC-DOC-000713-05""]"
PC-PURCHASEREQUISITION-000714,Requisition Rejected,2023-04-01T18:30:00Z,cdhdr,CHG0000008715,USR-079,"[""PC-DOC-000714-05""]"
PC-PURCHASEREQUISITION-000624,Payment Reversed,2023-04-01T18:38:00Z,inspection_lot,APP-0000008721,USR-118,"[""PC-PURCHASEREQUISITION-000624"",""PC-INSPECTIONLOT-000124""]"
PC-PURCHASEREQUISITION-000715,Requisition Rejected,2023-04-01T21:31:00Z,cdhdr,CHG0000008727,USR-096,"[""PC-DOC-000715-05""]"
PC-PURCHASEREQUISITION-000615,Requisition Rejected,2023-04-01T22:00:00Z,cdhdr,CHG0000008734,USR-047,"[""PC-DOC-000615-05""]"
PC-PURCHASEREQUISITION-000615,PO Rejected,2023-04-01T22:37:00Z,cdhdr,CHG0000008735,USR-063,"[""PC-DOC-000615-10""]"
PC-PURCHASEREQUISITION-000615,Goods Receipt Reversed,2023-04-01T23:14:00Z,accounting_header,APP-0000008736,USR-070,"[""PC-PURCHASEREQUISITION-000615"",""PC-ADVANCESHIPPINGNOTICE-000115""]"
PC-PURCHASEREQUISITION-000615,Payment Reversed,2023-04-01T23:51:00Z,inspection_lot,APP-0000008737,USR-092,"[""PC-PURCHASEREQUISITION-000615"",""PC-INSPECTIONLOT-000115"",""PC-REQUISITIONITEM-000615""]"
PC-PURCHASEREQUISITION-000716,Requisition Rejected,2023-04-02T00:32:00Z,cdhdr,CHG0000008745,USR-113,"[""PC-DOC-000716-05""]"
PC-PURCHASEREQUISITION-000717,Requisition Rejected,2023-04-02T03:33:00Z,cdhdr,CHG0000008759,USR-003,"[""PC-DOC-000717-05""]"
PC-PURCHASEREQUISITION-000686,PO Rejected,2023-04-02T06:18:00Z,cdhdr,CHG0000008766,USR-127,"[""PC-DOC-000686-10""]"
PC-PURCHASEREQUISITION-000718,Requisition Rejected,2023-04-02T06:34:00Z,cdhdr,CHG0000008770,USR-020,"[""PC-DOC-000718-05""]"
PC-PURCHASEREQUISITION-000719,Requisition Rejected,2023-04-02T09:35:00Z,cdhdr,CHG0000008783,USR-037,"[""PC-DOC-000719-05""]"
PC-PURCHASEREQUISITION-000720,Requisition Rejected,2023-04-02T12:36:00Z,cdhdr,CHG0000008794,USR-054,"[""PC-DOC-000720-05""]"
PC-PURCHASEREQUISITION-000620,Requisition Rejected,2023-04-02T13:00:00Z,cdhdr,CHG0000008800,USR-005,"[""PC-DOC-000620-05""]"
PC-PURCHASEREQUISITION-000620,PO Rejected,2023-04-02T13:37:00Z,cdhdr,CHG0000008801,USR-021,"[""PC-DOC-000620-10""]"
PC-PURCHASEREQUISITION-000620,Goods Receipt Reversed,2023-04-02T14:14:00Z,accounting_header,APP-0000008802,USR-028,"[""PC-PURCHASEREQUISITION-000620"",""PC-ADVANCESHIPPINGNOTICE-000120"",""PC-PAYMENTPROPOSAL-000120""]"
PC-PURCHASEREQUISITION-000620,Payment Reversed,2023-04-02T14:51:00Z,inspection_lot,APP-0000008803,USR-050,"[""PC-PURCHASEREQUISITION-000620"",""PC-INSPECTIONLOT-000120""]"
PC-PURCHASEREQUISITION-000721,Requisition Rejected,2023-04-02T15:37:00Z,cdhdr,CHG0000008807,USR-071,"[""PC-DOC-000721-05""]"
PC-PURCHASEREQUISITION-000722,Requisition Rejected,2023-04-02T18:38:00Z,cdhdr,CHG0000008819,USR-088,"[""PC-DOC-000722-05""]"
PC-PURCHASEREQUISITION-000723,Requisition Rejected,2023-04-02T21:39:00Z,cdhdr,CHG0000008831,USR-105,"[""PC-DOC-000723-05""]"
PC-PURCHASEREQUISITION-000724,Requisition Rejected,2023-04-03T00:40:00Z,cdhdr,CHG0000008841,USR-122,"[""PC-DOC-000724-05""]"
PC-PURCHASEREQUISITION-000693,PO Rejected,2023-04-03T03:25:00Z,cdhdr,CHG0000008851,USR-119,"[""PC-DOC-000693-10""]"
PC-PURCHASEREQUISITION-000725,Requisition Rejected,2023-04-03T03:41:00Z,cdhdr,CHG0000008855,USR-012,"[""PC-DOC-000725-05""]"
PC-PURCHASEREQUISITION-000625,Requisition Rejected,2023-04-03T04:00:00Z,cdhdr,CHG0000008861,USR-090,"[""PC-DOC-000625-05""]"
PC-PURCHASEREQUISITION-000625,PO Rejected,2023-04-03T04:37:00Z,cdhdr,CHG0000008862,USR-106,"[""PC-DOC-000625-10""]"
PC-PURCHASEREQUISITION-000625,Goods Receipt Reversed,2023-04-03T05:14:00Z,accounting_header,APP-0000008863,USR-113,"[""PC-PURCHASEREQUISITION-000625"",""PC-ADVANCESHIPPINGNOTICE-000125"",""PC-PAYMENTPROPOSAL-000125""]"
PC-PURCHASEREQUISITION-000625,Payment Reversed,2023-04-03T05:51:00Z,inspection_lot,APP-0000008864,USR-008,"[""PC-PURCHASEREQUISITION-000625"",""PC-INSPECTIONLOT-000125""]"
PC-PURCHASEREQUISITION-000726,Requisition Rejected,2023-04-03T06:42:00Z,cdhdr,CHG0000008871,USR-029,"[""PC-DOC-000726-05""]"
PC-PURCHASEREQUISITION-000727,Requisition Rejected,2023-04-03T09:43:00Z,cdhdr,CHG0000008884,USR-046,"[""PC-DOC-000727-05""]"
PC-PURCHASEREQUISITION-000637,Payment Reversed,2023-04-03T09:51:00Z,inspection_lot,APP-0000008890,USR-085,"[""PC-PURCHASEREQUISITION-000637"",""PC-INSPECTIONLOT-000137""]"
PC-PURCHASEREQUISITION-000728,Requisition Rejected,2023-04-03T12:44:00Z,cdhdr,CHG0000008895,USR-063,"[""PC-DOC-000728-05""]"
PC-PURCHASEREQUISITION-000729,Requisition Rejected,2023-04-03T15:45:00Z,cdhdr,CHG0000008906,USR-080,"[""PC-DOC-000729-05""]"
PC-PURCHASEREQUISITION-000730,Requisition Rejected,2023-04-03T18:46:00Z,cdhdr,CHG0000008919,USR-097,"[""PC-DOC-000730-05""]"
PC-PURCHASEREQUISITION-000630,Requisition Rejected,2023-04-03T19:00:00Z,cdhdr,CHG0000008926,USR-048,"[""PC-DOC-000630-05""]"
PC-PURCHASEREQUISITION-000630,PO Rejected,2023-04-03T19:37:00Z,cdhdr,CHG0000008927,USR-064,"[""PC-DOC-000630-10""]"
PC-PURCHASEREQUISITION-000630,Goods Receipt Reversed,2023-04-03T20:14:00Z,accounting_header,APP-0000008928,USR-071,"[""PC-PURCHASEREQUISITION-000630"",""PC-ADVANCESHIPPINGNOTICE-000130""]"
PC-PURCHASEREQUISITION-000630,Payment Reversed,2023-04-03T20:51:00Z,inspection_lot,APP-0000008929,USR-093,"[""PC-PURCHASEREQUISITION-000630"",""PC-INSPECTIONLOT-000130"",""PC-REQUISITIONITEM-000630""]"
PC-PURCHASEREQUISITION-000731,Requisition Rejected,2023-04-03T21:47:00Z,cdhdr,CHG0000008935,USR-114,"[""PC-DOC-000731-05""]"
PC-PURCHASEREQUISITION-000700,PO Rejected,2023-04-04T00:32:00Z,cdhdr,CHG0000008944,USR-111,"[""PC-DOC-000700-10""]"
PC-PURCHASEREQUISITION-000732,Requisition Rejected,2023-04-04T00:48:00Z,cdhdr,CHG0000008949,USR-004,"[""PC-DOC-000732-05""]"
PC-PURCHASEREQUISITION-000733,Requisition Rejected,2023-04-04T03:49:00Z,cdhdr,CHG0000008962,USR-021,"[""PC-DOC-000733-05""]"
PC-PURCHASEREQUISITION-000734,Requisition Rejected,2023-04-04T06:50:00Z,cdhdr,CHG0000008972,USR-038,"[""PC-DOC-000734-05""]"
PC-PURCHASEREQUISITION-000735,Requisition Rejected,2023-04-04T09:51:00Z,cdhdr,CHG0000008984,USR-055,"[""PC-DOC-000735-05""]"
PC-PURCHASEREQUISITION-000635,Requisition Rejected,2023-04-04T10:00:00Z,cdhdr,CHG0000008986,USR-006,"[""PC-DOC-000635-05""]"
PC-PURCHASEREQUISITION-000635,PO Rejected,2023-04-04T10:37:00Z,cdhdr,CHG0000008987,USR-022,"[""PC-DOC-000635-10""]"
PC-PURCHASEREQUISITION-000635,Goods Receipt Reversed,2023-04-04T11:14:00Z,accounting_header,APP-0000008988,USR-029,"[""PC-PURCHASEREQUISITION-000635"",""PC-ADVANCESHIPPINGNOTICE-000135""]"
PC-PURCHASEREQUISITION-000635,Payment Reversed,2023-04-04T11:51:00Z,inspection_lot,APP-0000008989,USR-051,"[""PC-PURCHASEREQUISITION-000635"",""PC-INSPECTIONLOT-000135""]"
PC-PURCHASEREQUISITION-000690,Goods Receipt Reversed,2023-04-04T12:29:00Z,accounting_header,APP-0000008996,USR-075,"[""PC-PURCHASEREQUISITION-000690"",""PC-ADVANCESHIPPINGNOTICE-000190"",""PC-PAYMENTPROPOSAL-000190""]"
PC-PURCHASEREQUISITION-000736,Requisition Rejected,2023-04-04T12:52:00Z,cdhdr,CHG0000009000,USR-072,"[""PC-DOC-000736-05""]"
PC-PURCHASEREQUISITION-000737,Requisition Rejected,2023-04-04T15:00:00Z,cdhdr,CHG0000009001,USR-089,"[""PC-DOC-000737-05""]"
PC-PURCHASEREQUISITION-000738,Requisition Rejected,2023-04-04T18:01:00Z,cdhdr,CHG0000009014,USR-106,"[""PC-DOC-000738-05""]"
PC-PURCHASEREQUISITION-000739,Requisition Rejected,2023-04-04T21:02:00Z,cdhdr,CHG0000009031,USR-123,"[""PC-DOC-000739-05""]"
PC-PURCHASEREQUISITION-000707,PO Rejected,2023-04-04T21:39:00Z,cdhdr,CHG0000009038,USR-103,"[""PC-DOC-000707-10""]"
PC-PURCHASEREQUISITION-000740,Requisition Rejected,2023-04-05T00:03:00Z,cdhdr,CHG0000009043,USR-013,"[""PC-DOC-000740-05""]"
PC-PURCHASEREQUISITION-000650,Payment Reversed,2023-04-05T00:11:00Z,inspection_lot,APP-0000009049,USR-052,"[""PC-PURCHASEREQUISITION-000650"",""PC-INSPECTIONLOT-000150""]"
PC-PURCHASEREQUISITION-000640,Requisition Rejected,2023-04-05T01:00:00Z,cdhdr,CHG0000009052,USR-091,"[""PC-DOC-000640-05""]"
PC-PURCHASEREQUISITION-000640,PO Rejected,2023-04-05T01:37:00Z,cdhdr,CHG0000009053,USR-107,"[""PC-DOC-000640-10""]"
PC-PURCHASEREQUISITION-000640,Goods Receipt Reversed,2023-04-05T02:14:00Z,accounting_header,APP-0000009054,USR-114,"[""PC-PURCHASEREQUISITION-000640"",""PC-ADVANCESHIPPINGNOTICE-000140""]"
PC-PURCHASEREQUISITION-000640,Payment Reversed,2023-04-05T02:51:00Z,inspection_lot,APP-0000009055,USR-009,"[""PC-PURCHASEREQUISITION-000640"",""PC-INSPECTIONLOT-000140"",""PC-REQUISITIONITEM-000640""]"
