case_id,activity,timestamp,source_table,source_record_id,actor,object_refs,primary_case_id
BV-SERVICEORDER-000820,State of Health Assessed,2023-07-26T07:29:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000820:0002,BV-SERVICE-005,"[""BV-BATTERYPACK-000820"",""BV-DIAGNOSTICTEST-000820"",""BV-SERVICEORDER-000820""]",BV-BATTERYPACK-000820
BV-SERVICEORDER-000820,Service Order Opened,2023-07-26T17:23:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000820:0001,BV-SERVICE-008,"[""BV-BATTERYPACK-000820"",""BV-SERVICEORDER-000820"",""BV-DIAGNOSTICTEST-000820""]",BV-BATTERYPACK-000820
BV-SERVICEORDER-000820,Service Started,2023-07-27T07:31:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000820:0002,BV-SERVICE-011,"[""BV-BATTERYPACK-000820"",""BV-SERVICEORDER-000820"",""BV-DIAGNOSTICTEST-000820""]",BV-BATTERYPACK-000820
BV-SERVICEORDER-000820,Service Completed,2023-07-28T08:32:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000820:0002,BV-SERVICE-002,"[""BV-BATTERYPACK-000820"",""BV-SERVICEORDER-000820"",""BV-DIAGNOSTICTEST-000820""]",BV-BATTERYPACK-000820
BV-SERVICEORDER-000824,State of Health Assessed,2023-07-17T08:31:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000824:0002,BV-SERVICE-015,"[""BV-BATTERYPACK-000824"",""BV-DIAGNOSTICTEST-000824"",""BV-SERVICEORDER-000824""]",BV-BATTERYPACK-000824
BV-SERVICEORDER-000824,Service Order Opened,2023-07-18T08:32:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000824:0001,BV-SERVICE-018,"[""BV-BATTERYPACK-000824"",""BV-SERVICEORDER-000824"",""BV-DIAGNOSTICTEST-000824""]",BV-BATTERYPACK-000824
BV-SERVICEORDER-000824,Service Started,2023-07-19T07:33:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000824:0002,BV-SERVICE-003,"[""BV-BATTERYPACK-000824"",""BV-SERVICEORDER-000824"",""BV-DIAGNOSTICTEST-000824""]",BV-BATTERYPACK-000824
BV-SERVICEORDER-000824,Service Completed,2023-07-24T08:36:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000824:0002,BV-SERVICE-012,"[""BV-BATTERYPACK-000824"",""BV-SERVICEORDER-000824"",""BV-DIAGNOSTICTEST-000824""]",BV-BATTERYPACK-000824
BV-SERVICEORDER-000826,Warranty Claim Opened,2023-07-14T07:30:00Z,sat_campaign_status,sat_campaign_status:BV-BATTERYPACK-000826:0002,BV-WARRANTY-011,"[""BV-BATTERYPACK-000826"",""BV-WARRANTYCLAIM-000826"",""BV-SERVICEORDER-000826""]",BV-BATTERYPACK-000826
BV-SERVICEORDER-000826,Warranty Claim Denied,2023-07-17T08:31:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000826:0002,BV-WARRANTY-017,"[""BV-BATTERYPACK-000826"",""BV-WARRANTYCLAIM-000826"",""BV-SERVICEORDER-000826""]",BV-BATTERYPACK-000826
BV-SERVICEORDER-000828,State of Health Assessed,2023-07-17T08:35:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000828:0002,BV-SERVICE-007,"[""BV-BATTERYPACK-000828"",""BV-DIAGNOSTICTEST-000828"",""BV-SERVICEORDER-000828""]",BV-BATTERYPACK-000828
BV-SERVICEORDER-000828,Service Order Opened,2023-07-18T07:36:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000828:0001,BV-SERVICE-010,"[""BV-BATTERYPACK-000828"",""BV-SERVICEORDER-000828"",""BV-DIAGNOSTICTEST-000828""]",BV-BATTERYPACK-000828
BV-SERVICEORDER-000828,Service Started,2023-07-19T07:37:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000828:0002,BV-SERVICE-013,"[""BV-BATTERYPACK-000828"",""BV-SERVICEORDER-000828"",""BV-DIAGNOSTICTEST-000828""]",BV-BATTERYPACK-000828
BV-SERVICEORDER-000828,Service Completed,2023-07-20T08:23:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000828:0002,BV-SERVICE-004,"[""BV-BATTERYPACK-000828"",""BV-SERVICEORDER-000828"",""BV-DIAGNOSTICTEST-000828""]",BV-BATTERYPACK-000828
BV-SERVICEORDER-000832,State of Health Assessed,2023-07-12T11:35:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000832:0002,BV-SERVICE-017,"[""BV-BATTERYPACK-000832"",""BV-DIAGNOSTICTEST-000832"",""BV-SERVICEORDER-000832""]",BV-BATTERYPACK-000832
BV-SERVICEORDER-000832,Service Order Opened,2023-07-13T15:07:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000832:0001,BV-SERVICE-002,"[""BV-BATTERYPACK-000832"",""BV-SERVICEORDER-000832"",""BV-DIAGNOSTICTEST-000832""]",BV-BATTERYPACK-000832
BV-SERVICEORDER-000832,Service Started,2023-07-17T08:41:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000832:0002,BV-SERVICE-005,"[""BV-BATTERYPACK-000832"",""BV-SERVICEORDER-000832"",""BV-DIAGNOSTICTEST-000832""]",BV-BATTERYPACK-000832
BV-SERVICEORDER-000832,Service Completed,2023-07-21T17:43:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000832:0002,BV-SERVICE-014,"[""BV-BATTERYPACK-000832"",""BV-SERVICEORDER-000832"",""BV-DIAGNOSTICTEST-000832""]",BV-BATTERYPACK-000832
BV-SERVICEORDER-000833,Warranty Claim Opened,2023-07-13T13:09:00Z,sat_campaign_status,sat_campaign_status:BV-BATTERYPACK-000833:0002,BV-WARRANTY-009,"[""BV-BATTERYPACK-000833"",""BV-WARRANTYCLAIM-000833"",""BV-SERVICEORDER-000833""]",BV-BATTERYPACK-000833
BV-SERVICEORDER-000833,Warranty Claim Approved,2023-07-17T08:37:00Z,sat_claim_status,sat_claim_status:BV-BATTERYPACK-000833:0002,BV-WARRANTY-012,"[""BV-BATTERYPACK-000833"",""BV-WARRANTYCLAIM-000833"",""BV-SERVICEORDER-000833""]",BV-BATTERYPACK-000833
BV-SERVICEORDER-000836,State of Health Assessed,2023-07-26T08:00:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000836:0002,BV-SERVICE-009,"[""BV-BATTERYPACK-000836"",""BV-DIAGNOSTICTEST-000836"",""BV-SERVICEORDER-000836""]",BV-BATTERYPACK-000836
BV-SERVICEORDER-000836,Service Order Opened,2023-07-28T08:01:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000836:0002,BV-SERVICE-012,"[""BV-BATTERYPACK-000836"",""BV-SERVICEORDER-000836"",""BV-DIAGNOSTICTEST-000836""]",BV-BATTERYPACK-000836
BV-SERVICEORDER-000836,Service Started,2023-07-31T08:02:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000836:0002,BV-SERVICE-015,"[""BV-BATTERYPACK-000836"",""BV-SERVICEORDER-000836"",""BV-DIAGNOSTICTEST-000836""]",BV-BATTERYPACK-000836
BV-SERVICEORDER-000836,Service Completed,2023-08-02T08:03:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000836:0002,BV-SERVICE-006,"[""BV-BATTERYPACK-000836"",""BV-SERVICEORDER-000836"",""BV-DIAGNOSTICTEST-000836""]",BV-BATTERYPACK-000836
BV-SERVICEORDER-000840,State of Health Assessed,2023-07-31T08:04:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000840:0002,BV-SERVICE-001,"[""BV-BATTERYPACK-000840"",""BV-DIAGNOSTICTEST-000840"",""BV-SERVICEORDER-000840""]",BV-BATTERYPACK-000840
BV-SERVICEORDER-000840,Service Order Opened,2023-08-02T07:05:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000840:0001,BV-SERVICE-004,"[""BV-BATTERYPACK-000840"",""BV-SERVICEORDER-000840"",""BV-DIAGNOSTICTEST-000840""]",BV-BATTERYPACK-000840
BV-SERVICEORDER-000840,Service Started,2023-08-02T08:41:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000840:0002,BV-SERVICE-007,"[""BV-BATTERYPACK-000840"",""BV-SERVICEORDER-000840"",""BV-DIAGNOSTICTEST-000840""]",BV-BATTERYPACK-000840
BV-SERVICEORDER-000840,Service Completed,2023-08-03T08:09:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000840:0002,BV-SERVICE-016,"[""BV-BATTERYPACK-000840"",""BV-SERVICEORDER-000840"",""BV-DIAGNOSTICTEST-000840""]",BV-BATTERYPACK-000840
BV-SERVICEORDER-000840,Warranty Claim Opened,2023-08-07T08:13:00Z,sat_campaign_status,sat_campaign_status:BV-BATTERYPACK-000840:0003,BV-WARRANTY-007,"[""BV-BATTERYPACK-000840"",""BV-WARRANTYCLAIM-000840"",""BV-SERVICEORDER-000840""]",BV-BATTERYPACK-000840
BV-SERVICEORDER-000840,Warranty Claim Denied,2023-08-08T08:14:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000840:0003,BV-WARRANTY-013,"[""BV-BATTERYPACK-000840"",""BV-WARRANTYCLAIM-000840"",""BV-SERVICEORDER-000840""]",BV-BATTERYPACK-000840
BV-SERVICEORDER-000840,Recall Service Completed,2023-08-15T07:19:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000840:0003,BV-SERVICE-001,"[""BV-BATTERYPACK-000840"",""BV-SERVICEORDER-000840"",""BV-DIAGNOSTICTEST-000840""]",BV-BATTERYPACK-000840
BV-SERVICEORDER-000844,State of Health Assessed,2023-07-20T12:50:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000844:0002,BV-SERVICE-011,"[""BV-BATTERYPACK-000844"",""BV-DIAGNOSTICTEST-000844"",""BV-SERVICEORDER-000844""]",BV-BATTERYPACK-000844
BV-SERVICEORDER-000844,Service Order Opened,2023-07-20T17:46:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000844:0001,BV-SERVICE-014,"[""BV-BATTERYPACK-000844"",""BV-SERVICEORDER-000844"",""BV-DIAGNOSTICTEST-000844""]",BV-BATTERYPACK-000844
BV-SERVICEORDER-000844,Service Started,2023-07-21T07:08:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000844:0002,BV-SERVICE-017,"[""BV-BATTERYPACK-000844"",""BV-SERVICEORDER-000844"",""BV-DIAGNOSTICTEST-000844""]",BV-BATTERYPACK-000844
BV-SERVICEORDER-000844,Service Completed,2023-07-21T15:46:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000844:0002,BV-SERVICE-008,"[""BV-BATTERYPACK-000844"",""BV-SERVICEORDER-000844"",""BV-DIAGNOSTICTEST-000844""]",BV-BATTERYPACK-000844
BV-SERVICEORDER-000847,Warranty Claim Opened,2023-07-24T08:06:00Z,sat_campaign_status,sat_campaign_status:BV-BATTERYPACK-000847:0002,BV-WARRANTY-005,"[""BV-BATTERYPACK-000847"",""BV-WARRANTYCLAIM-000847"",""BV-SERVICEORDER-000847""]",BV-BATTERYPACK-000847
BV-SERVICEORDER-000847,Warranty Claim Approved,2023-07-25T08:07:00Z,sat_claim_status,sat_claim_status:BV-BATTERYPACK-000847:0003,BV-WARRANTY-008,"[""BV-BATTERYPACK-000847"",""BV-WARRANTYCLAIM-000847"",""BV-SERVICEORDER-000847""]",BV-BATTERYPACK-000847
BV-SERVICEORDER-000848,State of Health Assessed,2023-07-19T07:10:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000848:0002,BV-SERVICE-003,"[""BV-BATTERYPACK-000848"",""BV-DIAGNOSTICTEST-000848"",""BV-SERVICEORDER-000848""]",BV-BATTERYPACK-000848
BV-SERVICEORDER-000848,Service Order Opened,2023-07-19T18:34:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000848:0001,BV-SERVICE-006,"[""BV-BATTERYPACK-000848"",""BV-SERVICEORDER-000848"",""BV-DIAGNOSTICTEST-000848""]",BV-BATTERYPACK-000848
BV-SERVICEORDER-000848,Service Started,2023-07-20T07:20:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000848:0002,BV-SERVICE-009,"[""BV-BATTERYPACK-000848"",""BV-SERVICEORDER-000848"",""BV-DIAGNOSTICTEST-000848""]",BV-BATTERYPACK-000848
BV-SERVICEORDER-000848,Service Completed,2023-07-25T07:15:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000848:0002,BV-SERVICE-018,"[""BV-BATTERYPACK-000848"",""BV-SERVICEORDER-000848"",""BV-DIAGNOSTICTEST-000848""]",BV-BATTERYPACK-000848
BV-SERVICEORDER-000852,State of Health Assessed,2023-07-24T08:14:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000852:0002,BV-SERVICE-013,"[""BV-BATTERYPACK-000852"",""BV-DIAGNOSTICTEST-000852"",""BV-SERVICEORDER-000852""]",BV-BATTERYPACK-000852
BV-SERVICEORDER-000852,Service Order Opened,2023-07-25T07:15:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000852:0001,BV-SERVICE-016,"[""BV-BATTERYPACK-000852"",""BV-SERVICEORDER-000852"",""BV-DIAGNOSTICTEST-000852""]",BV-BATTERYPACK-000852
BV-SERVICEORDER-000852,Service Started,2023-07-26T07:16:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000852:0002,BV-SERVICE-001,"[""BV-BATTERYPACK-000852"",""BV-SERVICEORDER-000852"",""BV-DIAGNOSTICTEST-000852""]",BV-BATTERYPACK-000852
BV-SERVICEORDER-000852,Service Completed,2023-07-27T07:17:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000852:0002,BV-SERVICE-010,"[""BV-BATTERYPACK-000852"",""BV-SERVICEORDER-000852"",""BV-DIAGNOSTICTEST-000852""]",BV-BATTERYPACK-000852
BV-SERVICEORDER-000854,Warranty Claim Opened,2023-07-13T07:13:00Z,sat_campaign_status,sat_campaign_status:BV-BATTERYPACK-000854:0002,BV-WARRANTY-003,"[""BV-BATTERYPACK-000854"",""BV-WARRANTYCLAIM-000854"",""BV-SERVICEORDER-000854""]",BV-BATTERYPACK-000854
BV-SERVICEORDER-000854,Warranty Claim Denied,2023-07-14T07:28:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000854:0002,BV-WARRANTY-009,"[""BV-BATTERYPACK-000854"",""BV-WARRANTYCLAIM-000854"",""BV-SERVICEORDER-000854""]",BV-BATTERYPACK-000854
BV-SERVICEORDER-000856,State of Health Assessed,2023-07-24T08:18:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000856:0002,BV-SERVICE-005,"[""BV-BATTERYPACK-000856"",""BV-DIAGNOSTICTEST-000856"",""BV-SERVICEORDER-000856""]",BV-BATTERYPACK-000856
BV-SERVICEORDER-000856,Service Order Opened,2023-07-25T08:38:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000856:0001,BV-SERVICE-008,"[""BV-BATTERYPACK-000856"",""BV-SERVICEORDER-000856"",""BV-DIAGNOSTICTEST-000856""]",BV-BATTERYPACK-000856
BV-SERVICEORDER-000856,Service Started,2023-07-26T10:20:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000856:0002,BV-SERVICE-011,"[""BV-BATTERYPACK-000856"",""BV-SERVICEORDER-000856"",""BV-DIAGNOSTICTEST-000856""]",BV-BATTERYPACK-000856
BV-SERVICEORDER-000856,Service Completed,2023-07-31T08:23:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000856:0002,BV-SERVICE-002,"[""BV-BATTERYPACK-000856"",""BV-SERVICEORDER-000856"",""BV-DIAGNOSTICTEST-000856""]",BV-BATTERYPACK-000856
BV-SERVICEORDER-000860,State of Health Assessed,2023-07-31T08:24:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000860:0002,BV-SERVICE-015,"[""BV-BATTERYPACK-000860"",""BV-DIAGNOSTICTEST-000860"",""BV-SERVICEORDER-000860""]",BV-BATTERYPACK-000860
BV-SERVICEORDER-000860,Service Order Opened,2023-08-01T16:58:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000860:0001,BV-SERVICE-018,"[""BV-BATTERYPACK-000860"",""BV-SERVICEORDER-000860"",""BV-DIAGNOSTICTEST-000860""]",BV-BATTERYPACK-000860
BV-SERVICEORDER-000860,Service Started,2023-08-03T07:26:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000860:0002,BV-SERVICE-003,"[""BV-BATTERYPACK-000860"",""BV-SERVICEORDER-000860"",""BV-DIAGNOSTICTEST-000860""]",BV-BATTERYPACK-000860
BV-SERVICEORDER-000860,Service Completed,2023-08-07T08:27:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000860:0002,BV-SERVICE-012,"[""BV-BATTERYPACK-000860"",""BV-SERVICEORDER-000860"",""BV-DIAGNOSTICTEST-000860""]",BV-BATTERYPACK-000860
BV-SERVICEORDER-000861,Warranty Claim Opened,2023-07-21T09:23:00Z,sat_campaign_status,sat_campaign_status:BV-BATTERYPACK-000861:0002,BV-WARRANTY-001,"[""BV-BATTERYPACK-000861"",""BV-WARRANTYCLAIM-000861"",""BV-SERVICEORDER-000861""]",BV-BATTERYPACK-000861
BV-SERVICEORDER-000861,Warranty Claim Approved,2023-07-24T08:22:00Z,sat_claim_status,sat_claim_status:BV-BATTERYPACK-000861:0002,BV-WARRANTY-004,"[""BV-BATTERYPACK-000861"",""BV-WARRANTYCLAIM-000861"",""BV-SERVICEORDER-000861""]",BV-BATTERYPACK-000861
BV-SERVICEORDER-000864,State of Health Assessed,2023-07-27T07:26:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000864:0002,BV-SERVICE-007,"[""BV-BATTERYPACK-000864"",""BV-DIAGNOSTICTEST-000864"",""BV-SERVICEORDER-000864""]",BV-BATTERYPACK-000864
BV-SERVICEORDER-000864,Service Order Opened,2023-07-31T08:27:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000864:0001,BV-SERVICE-010,"[""BV-BATTERYPACK-000864"",""BV-SERVICEORDER-000864"",""BV-DIAGNOSTICTEST-000864""]",BV-BATTERYPACK-000864
BV-SERVICEORDER-000864,Service Started,2023-08-02T08:28:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000864:0002,BV-SERVICE-013,"[""BV-BATTERYPACK-000864"",""BV-SERVICEORDER-000864"",""BV-DIAGNOSTICTEST-000864""]",BV-BATTERYPACK-000864
BV-SERVICEORDER-000864,Service Completed,2023-08-07T09:14:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000864:0002,BV-SERVICE-004,"[""BV-BATTERYPACK-000864"",""BV-SERVICEORDER-000864"",""BV-DIAGNOSTICTEST-000864""]",BV-BATTERYPACK-000864
BV-SERVICEORDER-000868,State of Health Assessed,2023-07-31T08:30:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000868:0002,BV-SERVICE-017,"[""BV-BATTERYPACK-000868"",""BV-DIAGNOSTICTEST-000868"",""BV-SERVICEORDER-000868""]",BV-BATTERYPACK-000868
BV-SERVICEORDER-000868,Service Order Opened,2023-07-31T10:14:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000868:0001,BV-SERVICE-002,"[""BV-BATTERYPACK-000868"",""BV-SERVICEORDER-000868"",""BV-DIAGNOSTICTEST-000868""]",BV-BATTERYPACK-000868
BV-SERVICEORDER-000868,Service Started,2023-07-31T13:20:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000868:0002,BV-SERVICE-005,"[""BV-BATTERYPACK-000868"",""BV-SERVICEORDER-000868"",""BV-DIAGNOSTICTEST-000868""]",BV-BATTERYPACK-000868
BV-SERVICEORDER-000868,Service Completed,2023-07-31T18:46:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000868:0002,BV-SERVICE-014,"[""BV-BATTERYPACK-000868"",""BV-SERVICEORDER-000868"",""BV-DIAGNOSTICTEST-000868""]",BV-BATTERYPACK-000868
BV-SERVICEORDER-000868,Warranty Claim Opened,2023-08-01T07:34:00Z,sat_campaign_status,sat_campaign_status:BV-BATTERYPACK-000868:0003,BV-WARRANTY-016,"[""BV-BATTERYPACK-000868"",""BV-WARRANTYCLAIM-000868"",""BV-SERVICEORDER-000868""]",BV-BATTERYPACK-000868
BV-SERVICEORDER-000868,Warranty Claim Denied,2023-08-01T18:38:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000868:0003,BV-WARRANTY-005,"[""BV-BATTERYPACK-000868"",""BV-WARRANTYCLAIM-000868"",""BV-SERVICEORDER-000868""]",BV-BATTERYPACK-000868
BV-SERVICEORDER-000870,Recall Service Completed,2023-08-11T07:38:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000870:0002,BV-SERVICE-013,"[""BV-BATTERYPACK-000870"",""BV-SERVICEORDER-000870"",""BV-DIAGNOSTICTEST-000870""]",BV-BATTERYPACK-000870
BV-SERVICEORDER-000872,State of Health Assessed,2023-08-04T08:34:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000872:0002,BV-SERVICE-009,"[""BV-BATTERYPACK-000872"",""BV-DIAGNOSTICTEST-000872"",""BV-SERVICEORDER-000872""]",BV-BATTERYPACK-000872
BV-SERVICEORDER-000872,Service Order Opened,2023-08-04T16:46:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000872:0001,BV-SERVICE-012,"[""BV-BATTERYPACK-000872"",""BV-SERVICEORDER-000872"",""BV-DIAGNOSTICTEST-000872""]",BV-BATTERYPACK-000872
BV-SERVICEORDER-000872,Service Started,2023-08-07T08:36:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000872:0002,BV-SERVICE-015,"[""BV-BATTERYPACK-000872"",""BV-SERVICEORDER-000872"",""BV-DIAGNOSTICTEST-000872""]",BV-BATTERYPACK-000872
BV-SERVICEORDER-000872,Service Completed,2023-08-10T08:39:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000872:0002,BV-SERVICE-006,"[""BV-BATTERYPACK-000872"",""BV-SERVICEORDER-000872"",""BV-DIAGNOSTICTEST-000872""]",BV-BATTERYPACK-000872
BV-SERVICEORDER-000875,Warranty Claim Opened,2023-07-25T07:32:00Z,sat_campaign_status,sat_campaign_status:BV-BATTERYPACK-000875:0002,BV-WARRANTY-014,"[""BV-BATTERYPACK-000875"",""BV-WARRANTYCLAIM-000875"",""BV-SERVICEORDER-000875""]",BV-BATTERYPACK-000875
BV-SERVICEORDER-000875,Warranty Claim Approved,2023-07-26T08:33:00Z,sat_claim_status,sat_claim_status:BV-BATTERYPACK-000875:0002,BV-WARRANTY-017,"[""BV-BATTERYPACK-000875"",""BV-WARRANTYCLAIM-000875"",""BV-SERVICEORDER-000875""]",BV-BATTERYPACK-000875
BV-SERVICEORDER-000876,State of Health Assessed,2023-07-31T08:38:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000876:0002,BV-SERVICE-001,"[""BV-BATTERYPACK-000876"",""BV-DIAGNOSTICTEST-000876"",""BV-SERVICEORDER-000876""]",BV-BATTERYPACK-000876
BV-SERVICEORDER-000876,Service Order Opened,2023-08-01T08:39:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000876:0001,BV-SERVICE-004,"[""BV-BATTERYPACK-000876"",""BV-SERVICEORDER-000876"",""BV-DIAGNOSTICTEST-000876""]",BV-BATTERYPACK-000876
BV-SERVICEORDER-000876,Service Started,2023-08-02T07:40:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000876:0002,BV-SERVICE-007,"[""BV-BATTERYPACK-000876"",""BV-SERVICEORDER-000876"",""BV-DIAGNOSTICTEST-000876""]",BV-BATTERYPACK-000876
BV-SERVICEORDER-000876,Service Completed,2023-08-03T07:41:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000876:0002,BV-SERVICE-016,"[""BV-BATTERYPACK-000876"",""BV-SERVICEORDER-000876"",""BV-DIAGNOSTICTEST-000876""]",BV-BATTERYPACK-000876
BV-SERVICEORDER-000880,State of Health Assessed,2023-07-31T08:01:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000880:0002,BV-SERVICE-011,"[""BV-BATTERYPACK-000880"",""BV-DIAGNOSTICTEST-000880"",""BV-SERVICEORDER-000880""]",BV-BATTERYPACK-000880
BV-SERVICEORDER-000880,Service Order Opened,2023-08-01T08:41:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000880:0002,BV-SERVICE-014,"[""BV-BATTERYPACK-000880"",""BV-SERVICEORDER-000880"",""BV-DIAGNOSTICTEST-000880""]",BV-BATTERYPACK-000880
BV-SERVICEORDER-000880,Service Started,2023-08-02T10:43:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000880:0002,BV-SERVICE-017,"[""BV-BATTERYPACK-000880"",""BV-SERVICEORDER-000880"",""BV-DIAGNOSTICTEST-000880""]",BV-BATTERYPACK-000880
BV-SERVICEORDER-000880,Service Completed,2023-08-07T08:06:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000880:0002,BV-SERVICE-008,"[""BV-BATTERYPACK-000880"",""BV-SERVICEORDER-000880"",""BV-DIAGNOSTICTEST-000880""]",BV-BATTERYPACK-000880
BV-SERVICEORDER-000882,Warranty Claim Opened,2023-07-24T07:44:00Z,sat_campaign_status,sat_campaign_status:BV-BATTERYPACK-000882:0002,BV-WARRANTY-012,"[""BV-BATTERYPACK-000882"",""BV-WARRANTYCLAIM-000882"",""BV-SERVICEORDER-000882""]",BV-BATTERYPACK-000882
BV-SERVICEORDER-000882,Warranty Claim Denied,2023-07-25T13:54:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000882:0002,BV-WARRANTY-001,"[""BV-BATTERYPACK-000882"",""BV-WARRANTYCLAIM-000882"",""BV-SERVICEORDER-000882""]",BV-BATTERYPACK-000882
BV-SERVICEORDER-000884,State of Health Assessed,2023-07-28T12:52:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000884:0002,BV-SERVICE-003,"[""BV-BATTERYPACK-000884"",""BV-DIAGNOSTICTEST-000884"",""BV-SERVICEORDER-000884""]",BV-BATTERYPACK-000884
BV-SERVICEORDER-000884,Service Order Opened,2023-07-31T08:03:00Z,sat_shipment_status,sat_shipment_status:BV-BATTERYPACK-000884:0001,BV-SERVICE-006,"[""BV-BATTERYPACK-000884"",""BV-SERVICEORDER-000884"",""BV-DIAGNOSTICTEST-000884""]",BV-BATTERYPACK-000884
BV-SERVICEORDER-000884,Service Started,2023-08-01T13:54:00Z,sat_second_life_status,sat_second_life_status:BV-BATTERYPACK-000884:0002,BV-SERVICE-009,"[""BV-BATTERYPACK-000884"",""BV-SERVICEORDER-000884"",""BV-DIAGNOSTICTEST-000884""]",BV-BATTERYPACK-000884
BV-SERVICEORDER-000884,Service Completed,2023-08-03T08:05:00Z,sat_incident_status,sat_incident_status:BV-BATTERYPACK-000884:0002,BV-SERVICE-018,"[""BV-BATTERYPACK-000884"",""BV-SERVICEORDER-000884"",""BV-DIAGNOSTICTEST-000884""]",BV-BATTERYPACK-000884
BV-SERVICEORDER-000888,State of Health Assessed,2023-07-31T08:05:00Z,sat_recall_status,sat_recall_status:BV-BATTERYPACK-000888:0002,BV-SERVICE-013,"[""BV-BATTERYPACK-000888"",""BV-DIAGNOSTICTEST-000888"",""BV-SERVICEORDER-000888""]",BV-BATTERYPACK-000888
